is_true,label,predict,sentence,pre-processed,pre-processed_recover
FALSE,0,2,"   Bảo Hiểm Prudential Việt Nam. Nối tiếp sự thành công trong lĩnh vực bảo hiểm nhân thọ, Công ty TNHH Quản lý Quỹ Eastspring Investments thành lập từ tháng 06/... ","   bảo hiểm prudential việt nam. nối tiếp sự thành công trong lĩnh vực bảo hiểm nhân thọ, công ty tnhh quản lý quỹ eastspring investments thành lập từ tháng /... ","bảo hiểm prudential việt nam . nối tiếp sự thành công trong lĩnh vực bảo hiểm nhân thọ , công ty tnhh quản lý quỹ PADDING PADDING thành lập từ tháng / ... PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
FALSE,0,2,e dạo này đen đủi xấu xí nặng rồi c,e dạo này đen đủi xấu xí nặng rồi c,e dạo này đen PADDING xấu xí nặng rồi c PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
FALSE,1,0,Momo cho nhanh rẻ ma tien hon ạ,momo cho nhanh rẻ ma tien hon ạ,momo cho nhanh rẻ ma tien hon ạ PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
FALSE,1,0,Phải biết tận hưởng sảng khoái. Chọn A,phải biết tận hưởng sảng khoái. chọn a,phải biết tận hưởng sảng khoái . chọn a PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
FALSE,1,0,Huggies Không chúc roi. chuc lại e voi,huggies không chúc roi. chuc lại e voi,huggies không chúc roi . chuc lại e voi PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
FALSE,1,0,"Đón đường bay mới, Vietjet dành tặng 3 ngày vàng siêu khuyến mại vào đúng dịp Valentine 14, 15, 16/02/2017 với 500,000 vé siêu tiết kiệm giá từ 5.000 đồng, áp dụng trên tất cả đường bay quốc tế đến Seoul, Busan (Hàn Quốc)/ Hong Kong/ Cao Hùng, Đài Bắc, Đài Trung, Đài Nam (Đài Loan)/ Singapore/ Bangkok (Thái Lan)/ Kuala Lumpur (Malaysia)/ Yangon (Myanmar)/ Siem Reap (Campuchia) cho thời gian bay 01/3/2017 – 31/12/2017, riêng đường bay Đà Nẵng – Seoul từ 31/5 – 31/12/2017 (trừ các ngày lễ tết). ","đón đường bay mới, vietjet dành tặng  ngày vàng siêu khuyến mại vào đúng dịp valentine , , // với , vé siêu tiết kiệm giá từ  đồng, áp dụng trên tất cả đường bay quốc tế đến seoul, busan (hàn quốc)/ hong kong/ cao hùng, đài bắc, đài trung, đài nam (đài loan)/ singapore/ bangkok (thái lan)/ kuala lumpur (malaysia)/ yangon (myanmar)/ siem reap (campuchia) cho thời gian bay // – //, riêng đường bay đà nẵng – seoul từ / – // (trừ các ngày lễ tết). ","đón đường bay mới , vietjet dành tặng ngày vàng siêu khuyến mại vào đúng dịp valentine , , // với , vé siêu tiết kiệm giá từ đồng , áp dụng trên tất cả đường bay quốc tế đến seoul , busan ( hàn quốc ) / hong PADDING cao hùng , đài bắc , đài trung , đài nam ( đài loan ) / singapore/ bangkok ( thái lan ) / kuala lumpur ( malaysia ) / yangon ( myanmar ) / siem reap ( campuchia ) cho thời gian bay // – // , riêng đường bay đà nẵng – seoul từ / – // ( trừ các ngày lễ tết ) . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
FALSE,1,0,San pham moi voi Công thức độc quyền cùng chất lượng từ nestle Thuỵ sĩ,san pham moi voi công thức độc quyền cùng chất lượng từ nestle thuỵ sĩ,san pham moi voi công thức độc quyền cùng chất lượng từ nestle thuỵ sĩ PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
FALSE,1,0,"???????? Dàn tiếp viên, phi công Vietnam Airlines gây sốt khi nhảy 'Bống Bống Bang Bang' cực đáng yêu blogtin.com (Blogtin) - Dàn tiếp viên, phi công Vietnam Airlines nhảy 'Bống Bang' không những đều mà còn cực đáng yêu thế này thì hành khách nào không muốn bay cơ chứ.","???????? dàn tiếp viên, phi công vietnam airlines gây sốt khi nhảy 'bống bống bang bang' cực đáng yêu blogtin.com (blogtin) - dàn tiếp viên, phi công vietnam airlines nhảy 'bống bang' không những đều mà còn cực đáng yêu thế này thì hành khách nào không muốn bay cơ chứ.","? ? ? ? ? ? ? ? dàn tiếp viên , phi công vietnam airlines gây sốt khi nhảy 'bống bống bang bang ' cực đáng yêu PADDING ( PADDING ) - dàn tiếp viên , phi công vietnam airlines nhảy 'bống bang ' không những đều mà còn cực đáng yêu thế này thì hành khách nào không muốn bay cơ chứ . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
FALSE,1,0,JETSTAR KHUYẾN MÃI CUỐI TUẦN CHỈ TỪ 68.000VNĐ Đặt vé nhanh tay 01669099093 - 0964560839 ₫189 - Đà Nẵng  JETSTAR KHUYẾN MÃI CUỐI TUẦN CHỈ TỪ 68.000VNĐ Đặt vé nhanh tay 01669099093 - 0964560839,jetstar khuyến mãi cuối tuần chỉ từ vnđ đặt vé nhanh tay  -  ₫ - đà nẵng  jetstar khuyến mãi cuối tuần chỉ từ vnđ đặt vé nhanh tay  - ,jetstar khuyến mãi cuối tuần chỉ từ vnđ đặt vé nhanh tay - ₫ - đà nẵng jetstar khuyến mãi cuối tuần chỉ từ vnđ đặt vé nhanh tay - PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
FALSE,1,0,Huggies Nguyễn Thị Thúy Kiều Chuc be mau an chong lon nhe,huggies nguyễn thị thúy kiều chuc be mau an chong lon nhe,huggies nguyễn thị thúy kiều chuc be mau an chong lon nhe PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
FALSE,1,0,An Bình Thịnh Vượng của BẢO HIỂM BẢO VIỆT mang tới cho khách hàng những quyền lợi nổi bật như sau: Bảo vệ trước 46 bệnh lý nghiêm trọng được chi trả lên tới 1.000 ngày viện phí Được chi trả lên tới 200% số tiền bảo hiểm trước rủi ro tử vong Chi trả quyền lợi định kỳ mỗi 3 năm bắt đầu từ ngày kỷ niệm hợp đồng lần thứ 3. An Bình Thịnh Vượng baovietnhantho.com.vn An Bình Thịnh Vượng là giải pháp bảo hiểm nhân thọ ưu việt của Tổng Công ty Bảo Việt Nhân thọ. Sản phẩm mang đến cho khách hàng sự vững tâm về nguồn tài chính khi không may mắc phải 46 bệnh lý nghiêm trọng. Đây cũng là giải pháp giúp khách hàng tích luỹ tài cính một cách có kỷ luật để chuẩn bị cho n...,an bình thịnh vượng của bảo hiểm bảo việt mang tới cho khách hàng những quyền lợi nổi bật như sau: bảo vệ trước  bệnh lý nghiêm trọng được chi trả lên tới  ngày viện phí được chi trả lên tới % số tiền bảo hiểm trước rủi ro tử vong chi trả quyền lợi định kỳ mỗi  năm bắt đầu từ ngày kỷ niệm hợp đồng lần thứ . an bình thịnh vượng baovietnhantho.com.vn an bình thịnh vượng là giải pháp bảo hiểm nhân thọ ưu việt của tổng công ty bảo việt nhân thọ. sản phẩm mang đến cho khách hàng sự vững tâm về nguồn tài chính khi không may mắc phải  bệnh lý nghiêm trọng. đây cũng là giải pháp giúp khách hàng tích luỹ tài cính một cách có kỷ luật để chuẩn bị cho n...,an bình thịnh vượng của bảo hiểm bảo việt mang tới cho khách hàng những quyền lợi nổi bật như sau : bảo vệ trước bệnh lý nghiêm trọng được chi trả lên tới ngày viện phí được chi trả lên tới % số tiền bảo hiểm trước rủi ro tử vong chi trả quyền lợi định kỳ mỗi năm bắt đầu từ ngày kỷ niệm hợp đồng lần thứ . an bình thịnh vượng PADDING an bình thịnh vượng là giải pháp bảo hiểm nhân thọ ưu việt của tổng công ty bảo việt nhân thọ . sản phẩm mang đến cho khách hàng sự vững tâm về nguồn tài chính khi không may mắc phải bệnh lý nghiêm trọng . đây cũng là giải pháp giúp khách hàng tích luỹ tài PADDING một cách có kỷ luật để chuẩn bị cho n ... PADDING PADDING PADDING PADDING PADDING
